country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",16-06-2026 12:00,26.83399722,80.8917361,NH3,9,11,10
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",16-06-2026 12:00,26.83399722,80.8917361,CO,14,46,24
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",16-06-2026 12:00,28.999264,77.7590354,PM10,86,423,159
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",16-06-2026 12:00,28.999264,77.7590354,NO2,30,67,44
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",16-06-2026 12:00,28.9535882,77.7622941,NO2,11,14,12
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",16-06-2026 12:00,28.9535882,77.7622941,SO2,7,10,8
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",16-06-2026 12:00,28.9535882,77.7622941,CO,26,70,47
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB",16-06-2026 12:00,28.972677,77.641018,PM2.5,97,484,307
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB",16-06-2026 12:00,28.972677,77.641018,NH3,5,9,6
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB",16-06-2026 12:00,28.972677,77.641018,OZONE,20,313,132
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",16-06-2026 12:00,29.06351,77.709723,NO2,12,86,50
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",16-06-2026 12:00,29.06351,77.709723,SO2,10,35,24
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB",16-06-2026 12:00,28.798171,77.540243,PM10,103,196,145
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",16-06-2026 12:00,28.840739,78.697531,NO2,15,27,21
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",16-06-2026 12:00,28.840739,78.697531,CO,16,31,25
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",16-06-2026 12:00,28.88528,78.7388,PM10,84,137,100
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",16-06-2026 12:00,28.856664,78.772638,PM10,82,199,106
